35,45,30,49,4,22,7,24,26,36,11,29,17,14,9,12,41,47,40,51,27,25,6,37,15,48,3,13,32,21,39,44,33,5,2,38,8,19,28,20,16,50,43,10,18,31,42,34,1,46,23
22,4,47,34,14,43,33,1,31,26,29,49,20,17,38,8,19,36,24,12,2,10,51,44,25,32,21,40,41,37,30,48,23,18,45,35,9,11,13,6,42,50,46,39,15,28,27,16,5,7,3
2,17,12,23,3,13,27,8,41,38,45,1,43,37,40,35,10,51,5,14,46,49,6,20,15,31,9,39,32,34,50,33,18,26,7,29,16,36,19,47,44,24,28,11,30,4,22,42,25,48,21
26,17,42,5,40,20,27,21,25,33,8,43,16,14,28,1,7,41,24,44,11,38,15,10,45,30,47,12,46,3,51,23,48,49,29,36,32,50,39,22,13,37,4,6,9,2,34,18,31,19,35
34,11,24,40,17,36,31,19,28,8,51,43,33,25,12,29,21,45,37,6,14,42,4,44,26,27,18,23,22,47,38,30,48,9,2,13,1,32,39,5,20,3,49,41,10,15,35,50,16,46,7
10,46,24,27,6,36,34,44,26,23,14,2,51,19,20,48,31,40,13,18,50,49,22,8,45,47,32,25,17,9,21,3,30,29,39,7,37,35,42,1,12,16,43,38,28,11,15,41,33,4,5
4,26,25,44,41,22,16,49,39,10,35,46,14,1,31,27,6,50,48,38,28,11,51,8,19,15,12,29,2,5,37,21,24,47,9,33,23,36,45,42,17,3,34,40,30,32,20,18,43,13,7
51,37,31,11,48,16,23,28,25,8,41,1,5,20,2,21,34,6,19,39,50,13,3,7,30,49,12,36,43,27,47,4,42,32,17,24,33,10,40,46,9,22,35,18,38,14,15,44,45,29,26
27,34,43,28,10,8,50,18,15,39,4,5,22,37,17,31,29,21,40,23,20,36,26,16,42,12,3,11,41,24,51,9,35,38,14,47,25,2,48,6,33,1,32,19,13,7,30,44,46,49,45
29,20,5,28,8,12,3,36,10,21,15,34,27,11,18,13,4,9,35,46,38,16,19,45,49,41,31,23,17,50,32,14,39,42,6,51,24,48,30,7,2,44,26,33,37,1,43,47,25,40,22
29,49,1,22,11,19,40,42,39,50,32,13,9,24,4,45,26,33,34,27,51,17,12,28,16,38,18,8,21,25,7,6,46,48,5,20,35,30,31,37,14,41,44,15,2,23,47,36,43,3,10
7,21,35,45,46,37,41,10,48,17,50,29,31,28,15,16,1,27,14,33,24,6,23,8,32,51,5,43,20,19,30,40,9,12,44,11,49,13,34,39,18,3,42,26,25,2,4,47,36,38,22
14,17,45,3,49,25,15,28,35,36,42,29,38,18,30,51,8,4,44,12,11,20,22,21,31,26,40,46,37,1,32,5,48,16,19,41,9,33,50,7,47,10,34,6,24,39,27,13,23,2,43
43,25,19,38,4,6,20,35,12,1,46,49,24,11,14,39,48,21,30,9,34,8,27,5,29,2,37,33,41,22,28,50,47,45,23,42,10,31,7,36,51,3,32,26,18,17,40,16,13,15,44
45,46,23,41,40,49,38,24,6,3,2,5,19,1,44,8,10,4,31,25,22,47,34,43,26,16,39,42,9,21,17,13,7,35,14,36,20,27,50,37,11,18,48,28,33,51,29,12,32,30,15
21,14,51,18,45,25,8,5,26,12,38,30,47,9,43,36,49,37,27,1,31,7,34,29,32,42,15,44,3,6,13,19,28,50,46,24,4,2,33,17,11,10,20,22,23,48,16,39,41,35,40
24,51,32,14,34,4,36,13,39,37,20,40,48,45,16,43,29,30,44,9,17,27,7,25,46,15,22,12,41,2,50,10,11,26,28,5,3,8,33,47,35,31,1,38,21,18,19,42,49,23,6
18,14,20,40,23,45,19,26,22,49,3,2,15,35,10,36,34,27,47,5,21,6,8,50,51,13,46,43,42,32,33,41,16,25,44,4,38,7,12,24,29,28,1,30,37,17,48,31,11,9,39
20,3,15,50,21,45,37,18,32,48,26,41,44,25,34,42,5,13,46,47,2,29,24,31,49,14,9,43,38,6,51,7,27,22,11,40,16,39,35,17,10,4,12,8,28,19,23,33,30,36,1
23,44,12,29,6,22,38,26,30,31,45,43,51,18,21,34,2,9,28,7,24,16,48,3,47,11,39,42,19,46,4,27,40,36,50,49,14,33,5,35,13,10,8,25,1,41,37,15,32,17,20
34,30,8,44,12,23,24,42,13,36,29,6,21,5,43,37,17,4,3,20,40,35,11,28,51,38,1,50,31,22,15,10,45,14,2,48,49,39,41,9,33,19,46,16,25,47,18,7,27,26,32
38,51,46,50,33,28,31,49,8,13,24,3,2,10,11,15,37,40,20,9,6,32,48,43,36,16,19,26,44,21,12,23,18,22,1,30,27,25,5,4,35,42,17,14,29,39,47,41,34,7,45
16,36,9,23,37,12,27,25,43,41,17,5,40,2,22,26,35,15,45,32,47,48,34,24,29,7,19,50,1,20,6,4,49,13,11,46,42,3,51,14,33,18,31,44,21,30,28,10,38,39,8
36,51,21,18,43,22,41,38,33,42,23,37,16,40,44,32,10,25,14,39,17,1,50,31,6,12,3,30,46,48,15,34,24,11,29,45,19,2,5,27,28,13,9,20,35,4,7,47,49,26,8
2,25,36,31,38,37,18,11,20,49,44,3,39,26,10,15,43,24,48,35,17,28,47,29,6,40,46,1,12,4,42,23,51,41,19,7,33,27,14,30,34,5,50,22,16,21,8,45,9,32,13
25,1,50,8,14,13,21,48,29,26,37,2,38,23,42,32,15,24,17,43,7,46,39,10,27,12,4,45,18,16,41,31,36,11,5,30,19,9,6,35,28,3,51,44,40,49,33,34,20,22,47
46,9,28,2,16,48,50,32,10,25,43,37,35,4,20,11,17,14,34,5,6,22,40,13,44,24,3,15,33,27,7,36,19,30,31,26,51,42,12,21,8,23,29,18,1,41,47,45,39,49,38
42,34,2,18,36,10,30,13,22,11,20,35,50,48,32,1,44,29,31,8,47,41,45,12,6,27,51,21,15,38,4,37,39,26,24,43,16,3,17,5,46,49,40,25,33,9,23,19,14,28,7
12,44,25,1,48,23,34,5,10,45,22,31,41,38,13,21,4,29,35,37,6,19,47,18,20,40,43,17,46,26,33,32,42,24,27,39,16,9,51,15,11,50,28,49,14,8,30,36,7,3,2
47,26,15,7,24,37,32,11,16,41,50,20,23,28,25,46,10,49,18,6,19,21,42,48,27,3,45,34,40,31,14,29,5,43,36,13,12,33,2,39,30,44,17,1,38,35,9,51,8,4,22
37,6,14,2,8,19,17,13,9,1,3,15,22,35,7,21,48,44,18,11,23,46,31,51,29,32,34,45,30,27,50,24,33,16,47,12,40,26,42,28,41,36,5,4,43,20,39,10,25,49,38
15,2,39,29,3,11,18,48,33,40,37,25,47,14,17,20,23,5,27,32,4,1,30,42,12,49,45,13,9,19,41,6,38,44,28,8,31,7,43,36,21,35,16,46,51,22,10,26,34,50,24
1,30,16,9,6,41,13,33,15,37,47,21,31,20,12,5,44,24,27,25,11,10,17,45,46,48,51,36,8,39,7,14,49,38,50,26,32,4,18,34,22,35,43,40,42,28,23,3,29,2,19
21,27,4,47,7,25,41,3,17,35,44,24,15,2,29,49,20,16,14,31,9,6,43,19,38,28,32,26,5,18,34,12,37,13,39,8,51,1,36,10,23,42,48,30,46,45,50,33,11,22,40
5,2,27,38,22,3,47,12,48,46,14,16,42,6,40,31,44,33,25,26,18,30,21,41,39,32,4,19,34,17,10,49,24,28,35,8,1,9,43,13,45,36,51,29,20,23,11,37,7,50,15
32,42,12,30,47,46,36,35,3,11,10,40,48,1,7,28,8,18,26,24,4,25,41,33,38,31,21,45,6,19,5,43,44,34,9,2,22,23,13,17,16,20,49,29,27,51,37,15,14,50,39
2,30,38,8,20,40,35,47,5,29,46,27,19,32,23,48,14,49,25,22,18,45,39,16,31,4,17,33,51,21,43,24,15,13,44,50,34,7,41,36,9,11,6,12,3,37,42,28,10,1,26
49,11,3,17,12,27,15,48,39,34,30,23,45,14,28,16,22,1,6,31,26,43,44,33,21,40,47,10,51,5,41,37,35,29,36,19,24,25,13,2,20,42,7,50,46,38,8,32,18,9,4
13,31,22,47,20,3,33,34,50,41,32,14,49,7,46,25,6,8,43,10,40,21,27,2,15,5,16,23,19,26,45,9,35,30,18,12,38,28,36,29,39,44,17,1,37,24,51,48,4,42,11
4,36,12,40,26,28,9,44,13,39,27,14,37,35,22,38,46,30,41,33,42,43,5,20,17,6,32,49,45,8,11,19,25,23,21,48,1,7,15,16,3,34,29,47,51,50,31,24,18,10,2
20,43,10,8,27,44,28,7,11,32,2,22,48,24,35,34,33,45,40,18,6,46,50,47,19,42,37,25,41,21,31,49,15,16,17,23,38,5,51,1,12,13,3,14,36,26,30,4,9,29,39
30,38,18,7,32,19,29,50,23,25,46,3,14,1,13,41,34,4,28,24,37,43,35,27,51,21,44,49,20,39,5,15,17,48,2,12,11,36,22,26,40,31,8,47,42,6,10,9,16,45,33
37,1,9,47,34,33,18,35,27,10,2,46,31,24,36,19,11,14,21,7,42,30,32,4,44,51,22,49,41,45,26,12,40,5,15,8,38,28,6,39,43,3,17,13,48,16,29,50,20,25,23
19,50,36,47,11,6,7,15,48,24,39,30,18,12,46,17,16,28,27,13,14,20,38,49,33,45,41,1,22,25,9,32,2,37,40,35,51,31,43,29,44,26,3,42,8,34,10,5,21,23,4
28,43,39,36,14,48,34,44,42,20,29,4,2,33,37,18,26,40,21,7,10,51,49,47,50,17,27,23,38,12,35,24,31,45,22,1,32,41,11,16,15,6,13,5,3,8,46,25,30,9,19
26,42,32,14,33,30,47,24,35,20,11,12,40,23,21,31,29,18,22,37,8,46,7,15,44,2,39,17,41,34,3,38,28,16,1,9,4,25,49,48,45,50,36,19,5,13,51,27,43,10,6
47,11,38,41,45,26,31,20,6,21,16,5,32,12,39,46,36,48,10,35,1,3,40,29,15,4,22,33,9,2,44,49,8,50,28,14,7,25,37,17,23,34,30,27,24,51,19,13,43,42,18
20,39,46,44,14,47,8,35,10,31,42,13,22,30,27,50,6,26,40,11,29,43,4,34,5,51,21,2,48,25,7,37,24,32,17,3,9,28,12,16,45,41,1,19,36,49,15,23,33,38,18
23,7,50,5,31,44,32,39,18,45,34,42,2,43,46,47,4,6,1,17,12,25,9,10,26,51,22,8,15,11,27,29,33,49,36,14,21,3,48,16,37,40,28,35,30,20,13,41,19,38,24
45,51,44,34,8,48,10,35,31,39,36,46,47,3,9,23,18,38,5,11,7,40,15,25,19,6,2,14,28,21,27,16,41,49,43,33,29,50,24,17,22,37,30,13,4,12,26,32,42,20,1
31,33,20,13,35,17,28,30,39,50,38,44,25,7,32,42,43,47,34,11,41,18,40,15,3,2,26,19,49,29,36,21,10,24,48,23,22,14,46,37,1,8,51,6,16,4,27,9,5,12,45
30,29,46,28,5,24,44,21,22,15,45,12,18,49,17,42,1,37,33,43,34,47,20,8,14,23,25,26,6,50,4,11,3,13,27,41,7,35,2,40,48,51,38,31,39,16,19,10,9,36,32
4,11,38,40,49,29,3,2,45,25,37,32,18,35,19,13,30,20,42,51,43,44,46,33,15,12,9,47,21,6,36,31,28,27,1,50,5,34,48,39,24,10,14,7,8,41,16,26,17,22,23
14,51,41,32,36,38,23,27,46,35,7,17,15,25,47,28,2,20,10,5,50,33,39,24,19,42,30,1,49,29,34,6,48,13,3,26,8,44,21,18,9,37,40,43,22,4,16,31,12,45,11
16,14,44,26,25,41,21,32,30,9,51,10,50,33,18,35,31,43,42,5,1,23,28,39,13,7,11,15,20,24,3,47,38,27,46,37,34,4,45,29,2,8,22,12,48,36,40,6,17,49,19
39,40,1,29,8,41,33,49,48,15,19,13,30,10,47,26,16,37,36,51,17,21,7,12,27,43,18,28,6,42,45,44,2,38,14,23,31,20,50,3,11,46,5,24,9,34,22,35,32,25,4
7,16,33,20,13,27,4,36,46,30,12,32,31,2,22,17,41,19,50,23,28,49,18,10,26,15,34,51,42,3,14,37,38,8,44,35,5,40,6,48,47,43,24,11,21,1,29,9,25,45,39
30,8,17,44,22,38,51,4,21,43,3,10,33,23,49,45,16,20,40,14,31,12,48,15,35,11,42,32,37,39,29,36,18,46,34,5,19,13,28,47,50,25,2,24,7,6,27,1,9,26,41
34,10,22,33,28,15,7,42,48,12,45,47,2,27,39,41,5,4,21,38,20,32,26,43,3,11,1,13,46,23,49,31,19,40,24,36,51,8,14,16,44,9,25,37,35,18,6,50,17,30,29
15,40,11,39,2,30,49,25,51,46,9,22,20,26,38,35,43,19,3,21,7,8,31,44,45,50,41,37,32,24,33,18,27,1,36,12,34,42,13,28,5,4,10,16,29,14,47,48,6,17,23
47,40,16,35,17,43,19,28,46,45,39,30,42,29,18,25,7,15,21,22,41,32,51,26,1,49,8,27,5,37,24,4,6,34,36,14,23,2,3,50,10,33,11,31,44,38,12,20,13,9,48
37,19,33,10,38,1,18,29,31,2,47,12,32,39,46,6,22,26,23,27,25,48,30,35,8,11,17,16,7,14,13,15,5,20,28,50,9,34,4,40,44,21,49,24,36,45,41,42,51,3,43
25,2,22,43,16,45,39,4,49,14,36,38,3,12,6,9,50,5,31,27,18,1,44,10,13,48,28,7,29,26,19,21,20,8,37,35,46,32,47,42,15,24,41,23,17,11,40,34,30,51,33
32,31,28,38,7,11,17,9,24,51,41,46,45,23,22,33,1,29,2,42,10,27,14,21,43,34,19,49,13,30,44,18,4,40,47,39,37,25,26,8,48,36,12,5,35,15,3,16,20,6,50
15,4,13,39,22,21,11,45,33,1,40,42,18,9,38,31,25,43,48,41,46,37,5,24,47,44,29,49,16,32,7,6,50,27,10,35,17,2,26,51,34,28,8,36,20,19,3,30,14,23,12
40,18,32,23,13,1,11,9,24,44,43,29,41,45,21,48,5,10,26,31,35,46,4,30,37,38,2,36,20,6,42,3,22,16,19,39,50,8,27,49,17,28,47,34,15,12,51,25,33,7,14
18,26,45,36,9,6,19,24,33,48,12,30,50,40,41,25,7,49,42,46,22,23,51,15,13,10,28,2,3,21,1,5,31,16,37,4,39,44,11,38,8,29,27,43,35,14,17,20,34,47,32
18,35,15,8,2,43,12,6,23,28,42,34,33,44,39,25,30,1,3,41,47,19,7,14,40,24,45,26,51,48,4,16,32,27,29,38,17,49,13,37,31,46,9,22,5,11,10,21,36,20,50
29,4,45,16,36,18,8,41,27,12,35,23,48,32,1,10,3,13,6,15,38,39,24,7,25,14,43,37,40,46,26,47,28,9,49,42,44,17,11,22,30,5,50,31,51,34,2,20,21,19,33
14,3,47,40,4,39,15,18,5,25,46,17,45,36,41,38,19,34,2,33,23,32,51,24,28,1,6,10,7,13,29,11,42,37,50,26,49,8,20,9,43,31,35,21,16,22,12,48,30,44,27
23,40,42,6,33,34,9,8,31,46,26,13,15,12,27,18,50,19,36,38,17,39,48,41,44,29,11,32,51,22,14,3,7,25,43,49,5,47,45,24,2,30,16,28,1,10,21,4,35,20,37
38,42,14,30,31,16,2,35,25,23,19,8,27,10,12,36,51,39,29,37,18,48,11,44,15,40,21,34,24,9,46,41,50,43,33,17,1,6,26,47,7,32,13,28,22,20,45,5,4,49,3
46,39,19,40,4,13,47,14,2,34,31,21,44,27,28,24,18,22,20,15,30,17,5,51,10,1,29,25,3,23,8,41,9,38,33,11,45,6,16,36,48,35,37,7,12,49,50,42,43,26,32
38,24,21,34,22,47,13,19,11,31,17,39,15,43,36,4,7,46,32,29,20,51,42,49,28,10,48,30,33,25,23,45,37,12,3,9,41,44,16,50,1,5,18,8,27,2,14,26,35,40,6
8,17,13,5,24,48,19,32,49,26,27,40,15,23,3,30,36,38,37,47,14,41,43,35,34,6,28,46,10,9,42,29,12,44,1,11,51,2,4,7,31,50,21,18,33,25,22,45,20,39,16
45,25,35,12,49,47,46,1,30,38,40,3,26,33,27,9,29,50,15,24,18,44,6,5,13,28,4,48,8,20,43,34,2,39,51,36,19,21,31,42,14,22,37,11,41,7,10,16,32,17,23
15,22,2,33,36,47,46,12,3,17,43,9,16,51,50,41,27,23,14,29,48,28,37,32,25,42,40,31,44,4,19,5,38,26,8,1,39,45,10,49,20,34,30,18,35,24,21,7,6,13,11
48,28,10,34,37,4,12,32,22,24,1,6,44,5,2,49,7,39,29,21,43,46,51,45,35,11,36,27,20,40,23,25,41,30,17,38,8,3,15,16,31,14,13,47,19,26,50,9,42,18,33
26,48,16,12,31,10,20,41,9,4,39,2,27,7,34,35,49,25,15,51,11,1,33,14,19,8,24,43,3,45,30,5,13,40,46,29,17,32,6,21,36,42,47,44,18,22,50,37,23,28,38
1,49,39,31,28,2,33,12,14,10,25,8,51,35,13,37,4,48,22,17,38,41,16,30,19,36,29,50,45,43,34,3,42,27,44,11,20,26,15,5,24,23,47,40,32,18,46,7,21,9,6
11,38,34,17,1,23,27,41,37,2,48,50,18,40,22,15,4,46,24,39,21,19,36,25,45,3,51,35,7,6,44,33,31,10,42,13,28,20,43,26,29,16,5,30,12,32,8,47,49,9,14
42,4,13,5,3,14,46,47,51,37,36,43,22,21,38,10,1,8,6,41,11,7,48,40,23,15,25,44,29,45,30,31,34,20,49,28,18,33,39,24,12,9,19,32,26,17,2,16,50,27,35
23,45,50,8,26,15,38,39,6,2,30,4,19,29,5,35,14,41,22,43,12,31,51,1,46,33,37,25,21,42,44,17,10,9,11,36,28,3,48,27,20,7,40,16,13,32,34,24,49,18,47
13,10,45,11,41,37,36,8,18,28,30,48,6,32,51,15,4,22,34,14,5,33,49,9,25,50,31,17,2,44,29,26,43,21,12,23,46,38,39,42,47,1,24,19,27,16,35,7,40,20,3
19,4,42,31,6,47,43,41,46,44,27,51,30,50,20,1,25,21,16,5,24,38,8,49,9,34,12,7,11,35,36,39,45,40,2,14,48,32,18,33,28,15,29,13,10,37,3,17,23,22,26
18,4,23,12,39,36,34,31,21,11,6,20,13,7,24,19,40,43,17,51,3,50,38,5,14,49,44,46,32,37,1,16,41,47,2,30,27,22,9,45,35,8,26,29,10,42,15,25,28,33,48
30,44,24,4,42,20,17,34,8,3,49,14,32,18,38,48,39,11,21,33,36,13,45,19,2,50,6,16,15,41,5,35,28,40,1,43,22,10,46,37,31,9,26,12,29,25,51,23,47,7,27
8,44,14,20,16,41,39,34,4,1,5,19,31,50,51,21,40,26,29,9,2,45,33,25,35,6,37,46,10,24,42,12,27,32,30,3,13,48,47,17,22,11,23,43,38,49,18,7,36,28,15
5,32,45,23,7,42,19,46,11,15,18,28,16,20,40,30,3,1,24,21,35,49,41,37,34,13,26,2,31,39,38,44,33,29,47,4,25,12,8,22,36,17,50,27,9,6,10,14,48,43,51
45,17,35,16,43,14,47,3,38,9,36,24,1,8,30,31,28,2,6,26,5,25,4,34,39,51,33,10,19,40,37,23,42,48,7,49,32,15,18,29,12,46,44,21,11,50,41,13,20,27,22
5,51,20,19,28,21,23,11,27,16,4,2,50,46,34,39,49,24,45,12,33,25,3,9,1,40,42,7,17,8,18,38,44,29,15,36,41,26,30,35,37,43,6,10,31,14,13,22,32,47,48
15,19,11,49,43,40,29,21,35,50,45,18,2,23,46,38,8,4,44,6,1,28,10,32,33,25,9,37,16,34,24,27,42,36,12,17,47,31,20,51,3,7,41,14,22,5,26,13,39,30,48
30,17,35,38,37,7,24,11,6,50,43,51,47,13,26,45,39,15,31,25,12,14,20,32,33,8,23,46,27,2,36,48,9,16,29,41,1,34,49,44,42,4,40,21,19,22,5,28,10,18,3
11,33,3,42,39,43,22,28,31,37,30,23,46,1,12,9,5,48,26,24,19,20,18,27,34,44,21,38,10,29,6,13,8,50,7,51,45,25,47,15,40,17,16,32,2,14,49,35,4,36,41
4,16,51,40,25,30,13,15,2,14,9,39,11,26,18,23,10,6,8,31,21,5,38,42,20,41,43,17,33,28,45,7,37,27,35,44,24,34,19,1,47,12,36,49,3,22,29,48,46,32,50
33,30,8,32,31,1,11,4,40,17,6,28,12,3,47,50,14,44,46,19,22,23,24,49,15,25,39,26,51,7,18,43,36,38,37,20,21,34,45,27,16,9,29,42,48,10,13,41,35,5,2
35,14,26,42,37,2,7,17,10,16,36,8,21,47,18,49,4,33,32,48,23,15,11,29,13,9,39,31,44,19,3,27,46,6,45,1,22,12,5,25,28,43,24,38,51,50,41,30,20,40,34
37,41,44,32,5,2,18,50,30,48,15,47,33,31,10,35,3,8,29,20,46,13,22,27,45,12,19,38,11,51,26,17,23,28,42,1,14,9,40,24,39,49,6,16,21,43,7,4,25,36,34
28,11,38,41,40,36,39,3,24,50,23,35,26,27,45,47,44,30,31,10,21,29,6,43,7,32,19,33,17,16,25,1,49,18,46,22,42,2,5,9,15,51,13,12,34,14,8,48,37,20,4
10,18,29,7,5,35,20,39,12,49,36,31,23,26,33,3,15,11,50,34,30,13,19,27,44,43,1,17,47,40,24,46,45,22,21,4,42,16,6,25,48,38,51,28,9,14,41,37,2,32,8
38,37,13,29,2,5,51,1,20,45,9,7,8,16,14,23,44,10,24,49,26,12,6,18,42,28,50,15,32,31,22,33,19,3,36,41,48,35,4,30,17,39,25,46,34,47,11,21,43,40,27
38,11,5,20,14,23,3,29,12,40,27,9,19,4,17,51,36,26,33,50,10,43,22,21,6,41,44,25,46,8,28,18,16,35,45,15,13,37,24,2,1,48,32,7,42,47,39,30,34,49,31
35,24,8,1,7,6,46,21,33,12,30,25,19,29,4,42,44,36,32,41,16,15,51,9,37,39,5,43,2,45,27,20,48,40,28,38,10,18,26,14,50,3,17,13,22,34,47,11,23,49,31
19,30,16,13,40,33,5,32,22,1,41,44,10,21,29,20,37,39,24,4,51,36,18,7,28,17,12,45,14,8,25,26,42,3,50,48,38,35,31,47,27,15,2,11,6,9,49,34,23,46,43
22,29,27,19,13,23,48,50,46,24,34,11,26,18,40,35,30,8,9,7,14,5,17,44,3,39,1,4,41,31,20,28,47,21,32,45,43,6,10,15,36,25,12,42,16,51,49,37,33,2,38
40,9,42,25,10,35,36,39,50,32,47,17,18,7,16,28,22,45,43,11,8,3,33,5,30,41,21,34,29,49,44,38,19,6,37,23,14,20,2,4,31,26,48,13,27,12,24,51,46,1,15
25,2,5,8,50,40,14,24,44,22,6,10,29,38,3,41,39,32,28,27,23,45,34,13,7,48,12,51,15,18,49,19,1,26,46,21,11,37,31,17,36,16,20,42,43,35,33,30,9,47,4
23,20,17,30,9,39,16,21,43,26,32,44,25,2,7,34,19,13,22,50,3,47,14,38,40,33,24,31,46,18,10,27,5,29,51,4,11,49,48,12,15,41,1,35,42,37,45,6,36,8,28
6,17,21,15,34,44,40,24,42,27,48,10,45,1,39,16,38,3,43,14,4,31,49,19,18,36,32,50,23,9,47,25,26,12,29,33,46,8,5,30,51,28,13,11,2,37,41,7,22,20,35
51,14,25,18,40,23,33,5,42,45,8,41,47,46,35,28,49,43,48,4,30,38,17,26,19,24,32,20,21,15,50,13,12,2,36,37,44,1,39,31,27,6,22,7,9,11,29,16,10,34,3
21,50,17,37,8,33,22,30,3,48,19,47,12,16,1,51,9,35,39,44,5,13,43,31,24,49,2,18,45,6,32,41,29,7,28,10,36,34,4,26,40,20,38,14,23,15,46,27,11,42,25
25,34,22,40,11,28,46,32,43,19,8,16,51,33,48,30,27,47,6,5,26,2,23,9,3,14,10,31,29,39,41,13,45,18,38,24,50,17,37,20,44,12,36,7,42,4,15,49,35,1,21
45,41,5,47,34,17,2,50,10,15,33,44,20,16,23,21,40,38,19,51,26,29,27,12,22,31,25,11,3,43,24,1,37,14,28,48,9,42,35,49,18,32,46,13,8,4,7,36,39,6,30
44,50,9,31,25,38,6,8,18,17,45,47,3,35,36,7,43,41,5,1,51,4,26,13,22,19,49,11,28,32,42,37,2,48,21,33,23,20,30,34,14,40,27,24,29,46,10,39,16,12,15
9,15,27,2,33,30,3,14,10,29,11,41,38,32,18,43,45,50,13,36,49,23,44,42,39,35,26,4,19,22,31,51,25,47,34,40,6,20,48,1,7,28,5,21,17,24,16,46,12,37,8
30,45,36,33,1,41,44,13,46,21,12,19,49,40,6,51,37,3,24,35,27,31,29,47,14,34,18,16,48,43,25,9,32,2,42,38,10,11,4,23,7,15,22,8,5,20,50,39,28,17,26
12,46,34,51,41,50,1,23,43,47,32,44,37,2,35,11,30,36,9,10,21,25,31,18,40,8,19,22,17,27,7,13,49,15,28,45,42,26,39,5,20,3,38,33,29,14,6,16,24,48,4
4,42,43,37,40,34,38,21,24,15,2,47,11,46,50,12,33,3,19,35,10,45,26,51,16,32,39,41,49,23,25,22,44,29,9,28,48,8,13,6,20,1,5,18,14,7,17,30,31,36,27
11,38,21,46,33,30,44,41,18,32,35,13,23,15,36,3,17,31,6,43,40,51,50,37,19,2,16,10,25,20,14,24,22,45,7,27,1,28,29,9,39,48,5,26,4,8,47,12,34,49,42
24,2,10,6,29,38,51,1,22,47,35,41,23,27,4,28,12,21,36,18,33,43,3,11,19,25,37,46,8,17,42,5,40,39,9,15,20,13,49,45,34,16,32,44,26,30,48,14,31,7,50
35,6,46,26,10,11,42,48,50,18,33,23,37,51,34,32,17,36,5,19,30,16,12,21,40,44,27,22,3,28,39,1,38,15,9,4,49,25,2,14,45,31,29,7,20,43,47,8,41,24,13
36,18,14,16,8,15,24,40,27,10,19,13,48,37,1,32,17,44,41,3,12,47,30,25,23,33,39,22,50,11,2,46,21,20,28,38,9,51,49,7,4,31,5,26,43,45,6,35,29,42,34
25,43,33,39,36,50,11,34,5,19,37,41,10,6,35,8,29,15,2,12,24,31,27,23,13,21,7,14,17,20,49,30,28,42,46,22,18,48,44,51,40,1,26,9,45,32,47,38,3,16,4
31,14,20,26,43,2,9,41,16,48,36,37,19,12,21,25,24,23,27,22,11,8,50,10,13,38,18,35,28,39,51,7,6,30,46,32,4,34,47,15,44,49,5,29,17,42,45,1,33,3,40
49,18,11,44,17,19,40,48,24,3,8,13,41,28,29,39,51,34,32,50,9,25,46,35,12,20,2,30,14,7,33,27,1,23,26,42,16,10,5,6,45,22,21,38,36,37,43,47,31,15,4
32,50,26,29,11,43,51,23,22,47,12,9,13,40,25,49,37,14,3,34,30,20,1,44,24,2,6,10,45,31,19,18,7,5,28,15,4,46,39,16,48,36,8,17,35,41,42,27,21,33,38
7,33,20,50,19,46,3,15,38,11,41,43,26,21,39,34,25,16,9,30,40,2,12,13,44,35,32,47,14,37,45,28,42,18,31,49,36,10,27,8,51,1,29,48,4,17,6,24,23,5,22
15,4,33,35,10,20,47,51,46,5,13,2,19,18,21,40,50,23,1,16,29,49,48,11,39,3,38,31,24,28,7,12,27,9,6,42,34,14,17,45,41,37,25,22,26,8,36,43,30,32,44
13,27,3,39,30,37,4,2,45,50,46,43,12,31,34,19,40,8,41,33,29,28,23,36,22,17,47,1,5,44,24,21,48,11,51,20,10,18,38,35,15,16,9,26,7,25,32,14,49,42,6
17,8,5,47,25,20,30,12,22,3,26,36,4,33,46,38,7,43,44,10,28,41,15,24,1,51,13,16,31,11,14,49,9,19,50,6,39,21,37,23,40,45,35,42,32,2,27,34,18,48,29
16,21,11,8,2,32,19,43,41,50,34,23,40,37,47,49,42,10,12,27,46,26,20,7,44,22,17,9,51,33,29,13,36,4,5,14,48,35,18,39,24,38,30,6,28,45,25,3,15,1,31
49,23,2,48,26,29,10,4,45,25,15,8,12,44,5,11,22,39,50,51,43,36,24,37,46,31,19,18,21,17,30,32,35,1,9,33,27,20,40,14,42,28,38,7,6,16,3,13,34,41,47
13,19,9,30,26,38,37,21,29,10,31,32,5,40,34,23,2,17,28,14,11,45,48,47,44,24,16,3,33,51,18,12,39,22,50,8,7,20,4,6,49,46,35,1,42,27,25,41,15,36,43
28,33,26,35,14,6,32,38,10,30,25,8,12,2,40,43,22,27,46,36,50,13,37,11,5,4,9,31,3,15,18,45,47,42,16,7,17,21,39,51,20,44,19,48,34,1,29,41,23,49,24
41,24,31,13,47,45,8,4,48,32,27,23,1,46,51,22,25,49,7,16,40,37,21,36,42,38,18,10,28,6,33,26,14,9,50,43,15,2,35,11,29,34,30,20,12,44,19,17,5,3,39
7,44,46,30,1,51,8,38,34,45,49,3,2,15,43,10,6,31,25,23,50,17,33,5,35,14,19,22,48,11,40,24,16,29,18,20,12,21,41,13,27,37,4,47,9,42,26,28,32,36,39
13,19,27,18,35,15,31,51,43,39,16,45,47,2,10,25,1,4,9,36,41,30,49,40,24,42,26,17,48,20,44,21,3,14,23,32,50,12,33,38,6,22,8,5,7,11,34,29,46,28,37
